Household level identifier,Id,Monthly rent payment,=1 Overcrowding by bedrooms, number of all rooms in the house,=1 Overcrowding by rooms,=1 if the household has refrigerator,number of tablets household owns,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,years of schooling,Years behind in school,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is cement,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,"=1 electricity from CNFL, ICE, ESPH/JASEC",=1 electricity from private plant,=1 no electricity in the dwelling,=1 electricity from cooperative,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,"=1 if rubbish disposal mainly by throwing in river, creek or sea",=1 if disable person,=1 if male,=1 if less than 10 years old,=1 if free or coupled uunion,=1 if married,=1 if divorced,=1 if separated,=1 if widow/er,=1 if household head,=1 if spouse/partner,=1 if son/doughter,=1 if stepson/doughter,=1 if son/doughter in law,=1 if grandson/doughter,=1 if mother/father,=1 if father/mother in law,=1 if brother/sister,=1 if brother/sister in law,=1 if other family member,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,# of total individuals in the household,Dependency rate,average years of education for adults (18+),number of bedrooms,# persons per room,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,=1 if the household has notebook or desktop computer,=1 if the household has TV,# of mobile phones,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=2 zona rural,Age in years,Years of education of head of household,wall_condition,roof_condition,floor_condition,education_level,Target
5cafe1915,ID_296611d01,0.0,0,4,0,1,0.0,1,1,2,1,1,2,2,2,11,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,11.0,2,2.0,1,0,0,0,0,1,2,0,0,1,0,0,1,29,11,3,3,3,5,4
5cafe1915,ID_6d140be29,0.0,0,4,0,1,0.0,1,1,2,1,1,2,2,2,11,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,11.0,2,2.0,1,0,0,0,0,1,2,0,0,1,0,0,1,52,11,3,3,3,5,4
5cafe1915,ID_c537eb8ae,0.0,0,4,0,1,0.0,1,1,2,1,1,2,2,2,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,11.0,2,2.0,1,0,0,0,0,1,2,0,0,1,0,0,1,7,11,3,3,3,2,4
0b766595d,ID_9fe6e0f5c,0.0,0,3,0,1,0.0,0,1,1,0,0,0,0,1,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,6.0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,1,45,6,3,3,3,3,4
706953e9c,ID_10640aba9,0.0,0,5,0,1,0.0,1,2,3,1,2,3,2,4,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,6,2.0,6.5,3,2.0,1,0,0,0,0,0,4,0,0,1,0,0,1,44,6,3,3,3,3,2
706953e9c,ID_2d5b849fc,0.0,0,5,0,1,0.0,1,2,3,1,2,3,2,4,7,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,6,2.0,6.5,3,2.0,1,0,0,0,0,0,4,0,0,1,0,0,1,36,6,3,3,3,4,2
706953e9c,ID_2459bb6c8,0.0,0,5,0,1,0.0,1,2,3,1,2,3,2,4,7,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,6,2.0,6.5,3,2.0,1,0,0,0,0,0,4,0,0,1,0,0,1,16,6,3,3,3,4,2
706953e9c,ID_a3da54c39,0.0,0,5,0,1,0.0,1,2,3,1,2,3,2,4,5,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,6,2.0,6.5,3,2.0,1,0,0,0,0,0,4,0,0,1,0,0,1,13,6,3,3,3,2,2
706953e9c,ID_cf332bb94,0.0,0,5,0,1,0.0,1,2,3,1,2,3,2,4,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,6,2.0,6.5,3,2.0,1,0,0,0,0,0,4,0,0,1,0,0,1,2,6,3,3,3,1,2
706953e9c,ID_f9e7f0fc8,0.0,0,5,0,1,0.0,1,2,3,1,2,3,2,4,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,6,2.0,6.5,3,2.0,1,0,0,0,0,0,4,0,0,1,0,0,1,9,6,3,3,3,2,2
3fc804972,ID_2fbdd5a83,0.0,0,5,0,1,0.0,0,2,2,0,1,1,0,3,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,11.333333,3,1.0,1,0,0,0,0,0,3,0,0,1,0,0,1,61,12,2,1,3,7,4
3fc804972,ID_2d6d59a70,0.0,0,5,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,11.333333,3,1.0,1,0,0,0,0,0,3,0,0,1,0,0,1,58,12,2,1,3,3,4
3fc804972,ID_c605cb08e,0.0,0,5,0,1,0.0,0,2,2,0,1,1,0,3,16,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0.0,11.333333,3,1.0,1,0,0,0,0,0,3,0,0,1,0,0,1,25,12,2,1,3,8,4
ebedb1fd5,ID_78d23a437,0.0,0,7,0,1,0.0,0,1,1,2,2,4,2,3,16,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,5,0.6666666933333327,13.0,4,1.25,1,0,0,0,0,0,4,0,0,1,0,0,1,37,17,3,3,3,8,4
ebedb1fd5,ID_84b08a2e9,0.0,0,7,0,1,0.0,0,1,1,2,2,4,2,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,5,0.6666666933333327,13.0,4,1.25,1,0,0,0,0,0,4,0,0,1,0,0,1,58,17,3,3,3,3,4
ebedb1fd5,ID_a22450555,0.0,0,7,0,1,0.0,0,1,1,2,2,4,2,3,17,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0.6666666933333327,13.0,4,1.25,1,0,0,0,0,0,4,0,0,1,0,0,1,33,17,3,3,3,9,4
ebedb1fd5,ID_e14cb18d2,0.0,0,7,0,1,0.0,0,1,1,2,2,4,2,3,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,5,0.6666666933333327,13.0,4,1.25,1,0,0,0,0,0,4,0,0,1,0,0,1,5,17,3,3,3,1,4
ebedb1fd5,ID_2c77ae997,0.0,0,7,0,1,0.0,0,1,1,2,2,4,2,3,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,5,0.6666666933333327,13.0,4,1.25,1,0,0,0,0,0,4,0,0,1,0,0,1,1,17,3,3,3,1,4
dced7df25,ID_4f2dee1f0,0.0,0,5,0,1,0.0,0,4,4,0,1,1,0,5,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,5,0.25,13.25,3,1.6666666,1,0,0,0,0,0,5,0,0,1,0,0,1,27,6,2,2,3,7,4
dced7df25,ID_4e8f627c2,0.0,0,5,0,1,0.0,0,4,4,0,1,1,0,5,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,5,0.25,13.25,3,1.6666666,1,0,0,0,0,0,5,0,0,1,0,0,1,50,6,2,2,3,7,4
dced7df25,ID_9c757a33b,0.0,0,5,0,1,0.0,0,4,4,0,1,1,0,5,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,5,0.25,13.25,3,1.6666666,1,0,0,0,0,0,5,0,0,1,0,0,1,21,6,2,2,3,7,4
dced7df25,ID_fb045d52d,0.0,0,5,0,1,0.0,0,4,4,0,1,1,0,5,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,5,0.25,13.25,3,1.6666666,1,0,0,0,0,0,5,0,0,1,0,0,1,19,6,2,2,3,6,4
dced7df25,ID_c03519464,0.0,0,5,0,1,0.0,0,4,4,0,1,1,0,5,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0.25,13.25,3,1.6666666,1,0,0,0,0,0,5,0,0,1,0,0,1,56,6,2,2,3,3,4
6786f2676,ID_e9970a092,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,8.5,3,1.3333334,1,0,0,0,0,0,3,0,0,1,0,0,1,34,6,3,3,3,5,4
6786f2676,ID_e9611fd6b,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,7,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,8.5,3,1.3333334,1,0,0,0,0,0,3,0,0,1,0,0,1,15,6,3,3,3,6,4
6786f2676,ID_f36bf91cb,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,8.5,3,1.3333334,1,0,0,0,0,0,3,0,0,1,0,0,1,1,6,3,3,3,1,4
6786f2676,ID_0d4110f1d,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,8.5,3,1.3333334,1,0,0,0,0,0,3,0,0,1,0,0,1,39,6,3,3,3,3,4
fbf43e9b3,ID_2a0ad88c9,0.0,0,4,0,1,0.0,0,0,0,1,1,2,1,1,8,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,8.0,2,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,26,8,2,2,2,4,1
fbf43e9b3,ID_252437ef4,0.0,0,4,0,1,0.0,0,0,0,1,1,2,1,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1.0,8.0,2,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,6,8,2,2,2,1,1
ab531b877,ID_973447cf7,0.0,0,4,0,0,0.0,0,2,2,0,1,1,0,3,5,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,2.3333333,2,1.5,1,0,0,0,0,0,2,0,0,1,0,0,1,79,5,3,3,3,2,4
ab531b877,ID_929e418ef,0.0,0,4,0,0,0.0,0,2,2,0,1,1,0,3,2,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2.0,2.3333333,2,1.5,1,0,0,0,0,0,2,0,0,1,0,0,1,58,5,3,3,3,2,4
ab531b877,ID_eafade0e8,0.0,0,4,0,0,0.0,0,2,2,0,1,1,0,3,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,2.3333333,2,1.5,1,0,0,0,0,0,2,0,0,1,0,0,1,83,5,3,3,3,1,4
b42f28194,ID_b1fa0a0f0,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,3,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,33,6,2,3,2,3,2
b42f28194,ID_b4725482b,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,3,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,36,6,2,3,2,3,2
b42f28194,ID_0d2643f3a,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,3,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,12,6,2,3,2,3,2
5169caaa5,ID_2262cbe0c,0.0,0,6,0,1,0.0,0,3,3,0,1,1,0,4,3,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,1.0,2.75,4,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,51,2,2,1,2,2,4
5169caaa5,ID_9675a0fac,0.0,0,6,0,1,0.0,0,3,3,0,1,1,0,4,2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,2.75,4,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,82,2,2,1,2,2,4
5169caaa5,ID_524452a21,0.0,0,6,0,1,0.0,0,3,3,0,1,1,0,4,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,2.75,4,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,83,2,2,1,2,1,4
5169caaa5,ID_1b6bc1d6a,0.0,0,6,0,1,0.0,0,3,3,0,1,1,0,4,6,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,1.0,2.75,4,1.0,1,0,0,0,0,1,3,0,0,1,0,0,1,43,2,2,1,2,3,4
7786926d1,ID_2f6a4e1c9,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,6.0,4,0.75,1,0,0,0,0,0,3,0,0,1,0,0,1,38,6,2,2,3,3,4
7786926d1,ID_7a06719e7,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,2.0,6.0,4,0.75,1,0,0,0,0,0,3,0,0,1,0,0,1,13,6,2,2,3,3,4
8ff2bbc2e,ID_136e465f7,0.0,0,5,0,1,0.0,0,2,2,0,0,0,0,2,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,3.0,3,0.66666669,1,0,0,0,0,0,1,0,0,1,0,0,1,59,6,3,3,3,3,2
8ff2bbc2e,ID_ac9e14282,0.0,0,5,0,1,0.0,0,2,2,0,0,0,0,2,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0,3.0,3,0.66666669,1,0,0,0,0,0,1,0,0,1,0,0,1,51,6,3,3,3,1,2
883d03f1f,ID_4fbce557f,0.0,0,6,0,1,0.0,0,1,1,0,0,0,0,1,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,6.0,3,0.33333334,1,0,0,0,0,0,1,0,0,1,0,0,1,36,6,3,3,3,3,4
7a09dac63,ID_e368cd870,0.0,0,5,0,1,0.0,0,2,2,0,1,1,0,3,8,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0.5,9.5,2,1.5,1,0,0,0,0,0,3,0,0,1,0,0,1,15,7,2,2,3,4,4
7a09dac63,ID_9ab4f44e8,0.0,0,5,0,1,0.0,0,2,2,0,1,1,0,3,7,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,9.5,2,1.5,1,0,0,0,0,0,3,0,0,1,0,0,1,48,7,2,2,3,6,4
7a09dac63,ID_571e9263c,0.0,0,5,0,1,0.0,0,2,2,0,1,1,0,3,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,9.5,2,1.5,1,0,0,0,0,0,3,0,0,1,0,0,1,41,7,2,2,3,7,4
684e7f549,ID_d70839e16,0.0,0,2,0,1,0.0,0,1,1,0,1,1,0,2,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0,3.0,2,1.0,1,0,0,0,0,0,2,0,0,1,0,0,1,24,0,3,3,3,3,4
684e7f549,ID_3a98e2cbf,0.0,0,2,0,1,0.0,0,1,1,0,1,1,0,2,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,3.0,2,1.0,1,0,0,0,0,0,2,0,0,1,0,0,1,60,0,3,3,3,1,4
5587b5848,ID_455069ebb,0.0,0,7,0,1,0.0,0,1,1,0,1,1,0,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,8.0,1.0,4,0.5,1,0,0,0,0,1,0,0,0,1,0,0,1,74,0,2,2,2,2,2
5587b5848,ID_bdd76f9e6,0.0,0,7,0,1,0.0,0,1,1,0,1,1,0,2,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8.0,1.0,4,0.5,1,0,0,0,0,1,0,0,0,1,0,0,1,78,0,2,2,2,1,2
09e25d616,ID_7e24baf68,0.0,0,6,0,1,0.0,2,1,3,0,1,1,2,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,6.5,3,1.3333334,1,0,0,0,0,0,2,0,0,1,0,0,1,3,7,2,2,3,1,2
09e25d616,ID_bf56eb3d9,0.0,0,6,0,1,0.0,2,1,3,0,1,1,2,2,6,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,6.5,3,1.3333334,1,0,0,0,0,0,2,0,0,1,0,0,1,34,7,2,2,3,3,2
09e25d616,ID_f8f357aae,0.0,0,6,0,1,0.0,2,1,3,0,1,1,2,2,7,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,6.5,3,1.3333334,1,0,0,0,0,0,2,0,0,1,0,0,1,29,7,2,2,3,4,2
09e25d616,ID_91adf2513,0.0,0,6,0,1,0.0,2,1,3,0,1,1,2,2,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,6.5,3,1.3333334,1,0,0,0,0,0,2,0,0,1,0,0,1,7,7,2,2,3,1,2
6e0c6de15,ID_d53da1d91,80000.0,0,5,0,1,0.0,2,1,3,1,3,4,3,4,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,1,7,1.3333333791666655,6.0,3,2.3333333,0,1,0,0,0,1,3,0,0,1,0,0,1,48,6,2,2,3,3,3
